Accelerator,Steering Wheel,Brake
0.23200001,0.5213157491666667,0.0
0.23200001,0.5141372491666667,0.0
0.23200001,0.503406125,0.0
0.23200001,0.5020509999999999,0.0
0.23200001,0.5020509999999999,0.0
0.23200001,0.50256375,0.0
0.23200001,0.50256375,0.0
0.23200001,0.5022341250000001,0.0
0.23200001,0.5022341250000001,0.0
0.23200001,0.5020509999999999,0.0
0.23200001,0.502307375,0.0
0.23200001,0.5019045,0.0
0.23200001,0.5019045,0.0
0.23200001,0.5022341250000001,0.0
0.23200001,0.5024905000000001,0.0
0.23200001,0.502307375,0.0
0.23200001,0.502307375,0.0
0.23200001,0.502307375,0.0
0.23200001,0.502160875,0.0
0.23200001,0.502160875,0.0
0.23200001,0.5020509999999999,0.0
0.23200001,0.5020509999999999,0.0
0.23200001,0.50197775,0.0
0.23200001,0.5019045,0.0
0.23200001,0.501721375,0.0
0.23200001,0.501721375,0.0
0.23200001,0.501721375,0.0
0.23200001,0.501721375,0.0
0.23200001,0.50197775,0.0
0.23200001,0.501465,0.0
0.23200001,0.501465,0.0
0.22800001000000003,0.50139175,0.0
0.22800001000000003,0.50139175,0.0
0.22800001000000003,0.5013185,0.0
0.225,0.500329625,0.0
0.225,0.500329625,0.0
0.205,0.4998535,0.0
0.174,0.49967037500000006,0.0
0.11800000000000001,0.500476125,0.0
0.038,0.5005493750000001,0.0
0.038,0.5005493750000001,0.0
0.0,0.500329625,0.0
0.0,0.500329625,0.0
0.0,0.5005493750000001,0.0
0.0,0.5005493750000001,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.500476125,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.50065925,0.0
0.0,0.500476125,0.0
0.0,0.500476125,0.0
0.0,0.500329625,0.0
0.0,0.50007325,0.0
0.0,0.49992675000000003,0.0
0.0,0.49952387499999995,1.0
0.0,0.49952387499999995,1.0
0.0,0.499450625,1.0
0.0,0.499084375,1.0
0.0,0.49575149999999996,1.0
0.0,0.49575149999999996,1.0
0.0,0.49534862500000004,1.0
0.0,0.495605,1.0
0.0,0.495605,1.0
0.0,0.495605,1.0
0.0,0.495861375,1.0
0.0,0.49600787499999993,1.0
0.0,0.49600787499999993,1.0
0.0,0.496520625,1.0
0.0,0.496520625,1.0
0.0,0.497106625,1.0
0.0,0.49842512499999997,1.0
0.0,0.49967037500000006,1.0
0.0,0.49967037500000006,1.0
0.0,0.5013185,1.0
0.0,0.50256375,1.0
0.0,0.5036625,1.0
0.0,0.503992125,1.0
0.0,0.503992125,1.0
0.0,0.5037357499999999,1.0
0.0,0.5037357499999999,1.0
0.0,0.5032230000000001,1.0
0.0,0.502820125,1.0
0.0,0.502820125,1.0
0.0,0.502820125,1.0
0.0,0.502746875,1.0
0.0,0.5019045,1.0
0.0,0.50183125,1.0
0.0,0.50183125,1.0
0.0,0.501721375,1.0
0.0,0.500988875,1.0
0.0,0.500476125,1.0
0.0,0.500476125,1.0
0.0,0.49959712500000003,1.0
0.0,0.49875475,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.4992675,1.0
0.0,0.4992675,1.0
0.0,0.499450625,1.0
0.0,0.49952387499999995,1.0
0.0,0.49952387499999995,1.0
0.0,0.49959712500000003,1.0
0.0,0.4998535,1.0
0.0,0.502380625,1.0
0.0,0.502380625,1.0
0.0,0.502307375,1.0
0.0,0.502160875,1.0
0.0,0.50197775,1.0
0.0,0.5011353749999999,1.0
0.0,0.5011353749999999,1.0
0.0,0.50007325,1.0
0.0,0.49875475,1.0
0.0,0.49893787500000003,1.0
0.0,0.49893787500000003,1.0
0.0,0.49893787500000003,1.0
0.0,0.49893787500000003,1.0
0.0,0.499011125,1.0
0.0,0.4992675,1.0
0.0,0.4992675,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.49919425,1.0
0.0,0.498864625,1.0
0.0,0.49893787500000003,0.0
0.0,0.49893787500000003,0.0
0.0,0.49893787500000003,0.0
0.0,0.499011125,0.0
0.0,0.499011125,0.0
0.063,0.49919425,0.0
0.096,0.49919425,0.0
0.105,0.499084375,0.0
0.105,0.499011125,0.0
0.152,0.4992675,0.0
0.157,0.4992675,0.0
0.157,0.4992675,0.0
0.157,0.49919425,0.0
0.157,0.499450625,0.0
0.158,0.49967037500000006,0.0
0.158,0.49967037500000006,0.0
0.16,0.49978025000000004,0.0
0.171,0.49967037500000006,0.0
0.18,0.49978025000000004,0.0
0.18,0.49978025000000004,0.0
0.18200001,0.4998535,0.0
0.18200001,0.4998535,0.0
0.184,0.49967037500000006,0.0
0.184,0.49967037500000006,0.0
0.18600000000000003,0.49967037500000006,0.0
0.18899999999999997,0.4998535,0.0
0.19200001,0.50007325,0.0
0.196,0.49992675000000003,0.0
0.19700001,0.49992675000000003,0.0
0.19800001,0.49992675000000003,0.0
0.20200001,0.4998535,0.0
0.20200001,0.49919425,0.0
0.204,0.499011125,0.0
0.204,0.499011125,0.0
0.204,0.49860825,0.0
0.204,0.49853499999999995,0.0
0.20600000000000002,0.49919425,0.0
0.20600000000000002,0.49952387499999995,0.0
0.20600000000000002,0.49952387499999995,0.0
0.20600000000000002,0.4992675,0.0
0.20600000000000002,0.49769262499999994,0.0
0.20700001,0.500915625,0.0
0.20700001,0.500915625,0.0
0.20700001,0.5041386250000001,0.0
0.20700001,0.5032230000000001,0.0
0.20700001,0.5013185,0.0
0.20700001,0.5013185,0.0
0.20700001,0.501465,0.0
0.20700001,0.5007325,0.0
0.20700001,0.50065925,0.0
0.20700001,0.50065925,0.0
0.20700001,0.50065925,0.0
0.20700001,0.50065925,0.0
0.20700001,0.50080575,0.0
0.20700001,0.501062125,0.0
0.20700001,0.501062125,0.0
0.20700001,0.501062125,0.0
0.20700001,0.50124525,0.0
0.20700001,0.501648125,0.0
0.20700001,0.5019045,0.0
0.20300001,0.5019045,0.0
0.20300001,0.501648125,0.0
0.20200001,0.501574875,0.0
0.20200001,0.501574875,0.0
0.20200001,0.501648125,0.0
0.20200001,0.501648125,0.0
0.20200001,0.50197775,0.0
0.20200001,0.502160875,0.0
0.20200001,0.502893375,0.0
0.20200001,0.502893375,0.0
0.20200001,0.502820125,0.0
0.20200001,0.5024905000000001,0.0
0.20200001,0.502160875,0.0
0.20200001,0.501574875,0.0
0.20200001,0.501574875,0.0
0.20200001,0.501574875,0.0
0.20200001,0.50139175,0.0
0.20200001,0.50080575,0.0
0.20200001,0.50080575,0.0
0.20200001,0.500915625,0.0
0.195,0.500476125,0.0
0.18600000000000003,0.50007325,0.0
0.17300001,0.49959712500000003,0.0
0.17300001,0.49959712500000003,0.0
0.16,0.49893787500000003,0.0
0.158,0.49893787500000003,0.0
0.155,0.4992675,0.0
0.151,0.4992675,0.0
0.142,0.49919425,0.0
0.14,0.4992675,0.0
0.138,0.4992675,0.0
0.13699999999999998,0.49934075,0.0
0.13699999999999998,0.49934075,0.0
0.13699999999999998,0.49934075,0.0
0.13699999999999998,0.49934075,0.0
0.13699999999999998,0.499450625,0.0
0.136,0.49934075,0.0
0.136,0.49934075,0.0
0.136,0.49919425,0.0
0.136,0.49934075,0.0
0.136,0.501574875,0.0
0.135,0.503479375,0.0
0.126,0.503479375,0.0
0.11900000999999999,0.503479375,0.0
0.11199999999999999,0.501062125,0.0
0.095,0.4998535,0.0
0.08900000999999999,0.4998535,0.0
0.087,0.5001464999999999,0.0
0.087,0.5005493750000001,0.0
0.057,0.501648125,0.0
0.039,0.501648125,0.0
0.028999999999999998,0.501574875,0.0
0.023,0.50183125,0.0
0.0,0.503406125,0.0
0.0,0.503479375,0.0
0.0,0.503479375,0.0
0.0,0.503552625,0.0
0.0,0.504065375,0.0
0.0,0.504065375,0.0
0.0,0.504065375,0.0
0.0,0.503992125,0.0
0.0,0.5037357499999999,0.0
0.0,0.503809,0.0
0.0,0.503552625,0.0
0.0,0.503552625,0.0
0.0,0.503552625,0.0
0.0,0.502966625,0.0
0.0,0.501721375,0.0
0.0,0.501721375,0.0
0.0,0.50139175,0.0
0.0,0.50139175,0.0
0.0,0.50139175,0.0
0.0,0.500915625,0.0
0.0,0.500915625,0.0
0.0,0.5001464999999999,0.0
0.0,0.5001464999999999,0.0
0.0,0.499450625,0.0
0.03,0.499450625,0.0
0.03,0.49919425,0.0
0.037000000000000005,0.4992675,0.0
